,dialog_idx,utterance_idx,text,speaker,file_path,emotion,act
2079,614_0,1,Certainly. How about this one?,0,./data/dailytalk/dailyTalk/audio_files/614_0_1.wav,no emotion,directive
2080,615_0,0,"Mmm... to be honest, I’d rather go for a pizza.",0,./data/dailytalk/dailyTalk/audio_files/615_0_0.wav,no emotion,commissive
2081,615_0,1,"Actually, I haven’t had a pizza for a while. Let’s do that then.",1,./data/dailytalk/dailyTalk/audio_files/615_0_1.wav,no emotion,directive
2082,615_1,0,"If it were up to me, I’d prefer to go to Pizza Hut. The toppings are much tastier.",1,./data/dailytalk/dailyTalk/audio_files/615_1_0.wav,no emotion,commissive
2083,615_1,1,"Umm I think you’re absolutely right. OK, that’s decided then!",0,./data/dailytalk/dailyTalk/audio_files/615_1_1.wav,happiness,directive
2084,616_1,0,Are you going to make an offer today?,0,./data/dailytalk/dailyTalk/audio_files/616_1_0.wav,no emotion,question
2085,616_1,1,Yes. My customer is in urgent need of the steel plates.,1,./data/dailytalk/dailyTalk/audio_files/616_1_1.wav,no emotion,inform
2086,616_1,2,"OK, I'll get this rate right away.",0,./data/dailytalk/dailyTalk/audio_files/616_1_2.wav,no emotion,commissive
2087,616_1,3,Thank you.,1,./data/dailytalk/dailyTalk/audio_files/616_1_3.wav,happiness,inform
2088,617_0,0,She is my dog. I like her very much.,0,./data/dailytalk/dailyTalk/audio_files/617_0_0.wav,no emotion,inform
2089,617_0,1,What’s her name?,1,./data/dailytalk/dailyTalk/audio_files/617_0_1.wav,no emotion,question
2090,620_0,0,"Specifically, I'm talking about the little things, like soap and shampoo.",0,./data/dailytalk/dailyTalk/audio_files/620_0_0.wav,no emotion,directive
2091,620_0,1,"Oh, now I understand! So, you've already used up all your amenities?",1,./data/dailytalk/dailyTalk/audio_files/620_0_1.wav,no emotion,question
2092,621_0,0,"Yes, I think there is something wrong with my car.",0,./data/dailytalk/dailyTalk/audio_files/621_0_0.wav,no emotion,inform
2093,621_0,1,What's the matter?,1,./data/dailytalk/dailyTalk/audio_files/621_0_1.wav,no emotion,question
2094,621_0,2,"When I tried to back it, I found it was out of order. I can't see where the trouble is.",0,./data/dailytalk/dailyTalk/audio_files/621_0_2.wav,no emotion,inform
2095,621_0,3,Let me see.,1,./data/dailytalk/dailyTalk/audio_files/621_0_3.wav,no emotion,directive
2096,621_0,4,Is it serious?,0,./data/dailytalk/dailyTalk/audio_files/621_0_4.wav,no emotion,question
2097,621_0,5,"No, the damage is minor.",1,./data/dailytalk/dailyTalk/audio_files/621_0_5.wav,no emotion,inform
2098,621_0,6,And when will it be OK?,0,./data/dailytalk/dailyTalk/audio_files/621_0_6.wav,no emotion,question
2099,621_0,7,Four p.m..,1,./data/dailytalk/dailyTalk/audio_files/621_0_7.wav,no emotion,inform
2100,622_0,0,"Hello, Miss. I want to listen to the music. Umm could you tell me how to adjust it?",0,./data/dailytalk/dailyTalk/audio_files/622_0_0.wav,no emotion,directive
2101,622_0,1,Certainly. There are several kinds of music. What do you like to listen to?,1,./data/dailytalk/dailyTalk/audio_files/622_0_1.wav,no emotion,question
2102,622_0,2,I like listening to the classical music.,0,./data/dailytalk/dailyTalk/audio_files/622_0_2.wav,no emotion,inform
2103,622_0,3,"OK, here it is. Can you hear it?",1,./data/dailytalk/dailyTalk/audio_files/622_0_3.wav,no emotion,question
2104,622_0,4,Umm yes. Which channel is for opera?,0,./data/dailytalk/dailyTalk/audio_files/622_0_4.wav,no emotion,question
2105,622_0,5,The last one clockwise.,1,./data/dailytalk/dailyTalk/audio_files/622_0_5.wav,no emotion,inform
2106,623_0,0,Do you have a minute?,1,./data/dailytalk/dailyTalk/audio_files/623_0_0.wav,no emotion,question
2107,623_0,1,"Sure, umm what would you like to discuss?",0,./data/dailytalk/dailyTalk/audio_files/623_0_1.wav,no emotion,question
2108,623_0,2,"I've made a tough decision, sir. Here's my resignation.",1,./data/dailytalk/dailyTalk/audio_files/623_0_2.wav,sadness,directive
2109,623_0,3,"Well, I have to tell you that I'm quite surprised. Is there any possible way to change your mind?",0,./data/dailytalk/dailyTalk/audio_files/623_0_3.wav,no emotion,directive
2110,623_0,4,"I'm afraid not, sir. I've made up my mind. It's something I have to do.",1,./data/dailytalk/dailyTalk/audio_files/623_0_4.wav,sadness,commissive
2111,623_0,5,Can I ask why? Were you unhappy working for us?,0,./data/dailytalk/dailyTalk/audio_files/623_0_5.wav,no emotion,question
2112,623_0,6,"Oh, no. not at all.",1,./data/dailytalk/dailyTalk/audio_files/623_0_6.wav,no emotion,inform
2113,623_0,7,Are you planning on studying abroad?,0,./data/dailytalk/dailyTalk/audio_files/623_0_7.wav,no emotion,question
2114,623_0,8,"No, sir.",1,./data/dailytalk/dailyTalk/audio_files/623_0_8.wav,no emotion,inform
2115,623_0,9,Have you been given a better offer?,0,./data/dailytalk/dailyTalk/audio_files/623_0_9.wav,no emotion,question
2116,623_0,10,"Oh, no. I would never look for another job while working here. I think this is a fantastic place to work.",1,./data/dailytalk/dailyTalk/audio_files/623_0_10.wav,no emotion,inform
2117,623_0,11,"Well, what's the problem then?",0,./data/dailytalk/dailyTalk/audio_files/623_0_11.wav,no emotion,question
2118,623_0,12,It's my mother. She's sick and needs someone to take care of her. I'm the only one who can do it.,1,./data/dailytalk/dailyTalk/audio_files/623_0_12.wav,sadness,inform
2119,623_0,13,"I'm sorry to hear that, but you don't need to quit over that. Why don't you just take a leave of absence? We can hold your job for you until your mother gets better.",0,./data/dailytalk/dailyTalk/audio_files/623_0_13.wav,no emotion,directive
2120,623_0,14,Really? I didn't know that would be possible.,1,./data/dailytalk/dailyTalk/audio_files/623_0_14.wav,surprise,question
2121,623_0,15,"Sure, we'd be carry to lose a good worker like you.",0,./data/dailytalk/dailyTalk/audio_files/623_0_15.wav,no emotion,inform
2122,624_0,0,"I'm getting so paunchy that I'm afraid I have to buy a new belt tomorrow, and I think I must go on a diet.",0,./data/dailytalk/dailyTalk/audio_files/624_0_0.wav,no emotion,inform
2123,624_0,1,"You are just a little bit chubby, not paunchy.",1,./data/dailytalk/dailyTalk/audio_files/624_0_1.wav,no emotion,inform
2124,624_0,2,"You know, I'm a compulsive overeater. I got to watch what I eat.",0,./data/dailytalk/dailyTalk/audio_files/624_0_2.wav,no emotion,inform
2125,624_0,3,More physical exercise may help to keep your weight down.,1,./data/dailytalk/dailyTalk/audio_files/624_0_3.wav,no emotion,directive
2126,625_1,0,I love rumba and waltz.,1,./data/dailytalk/dailyTalk/audio_files/625_1_0.wav,happiness,inform
2127,625_1,1,How about samba?,0,./data/dailytalk/dailyTalk/audio_files/625_1_1.wav,happiness,question
2128,627_0,0,It's very cold tonight!,1,./data/dailytalk/dailyTalk/audio_files/627_0_0.wav,no emotion,inform
2129,627_0,1,Can I get you another blanket?,0,./data/dailytalk/dailyTalk/audio_files/627_0_1.wav,happiness,directive
2130,627_0,2,"Oh, that would be nice of you.",1,./data/dailytalk/dailyTalk/audio_files/627_0_2.wav,happiness,commissive
2131,627_0,3,I'll turn the heat up.,0,./data/dailytalk/dailyTalk/audio_files/627_0_3.wav,happiness,directive
2132,629_0,0,"Well, I got three-thousand dollars per month.",0,./data/dailytalk/dailyTalk/audio_files/629_0_0.wav,no emotion,inform
2133,629_0,1,I see. I am sure we can offer you thirty five dollars at the beginning. Would that be satisfactory?,1,./data/dailytalk/dailyTalk/audio_files/629_0_1.wav,no emotion,question
2134,629_0,2,"Yes, I think so. That would be more than I have wished.",0,./data/dailytalk/dailyTalk/audio_files/629_0_2.wav,no emotion,inform
2135,629_0,3,"Good. We also have health insurance, bonus and paid vacation. When can you begin to work?",1,./data/dailytalk/dailyTalk/audio_files/629_0_3.wav,no emotion,question
2136,630_1,0,"OK, thanks for checking. Could you give me a ring when it arrives, please?",1,./data/dailytalk/dailyTalk/audio_files/630_1_0.wav,no emotion,directive
2137,630_1,1,No problem. I'll be in touch as soon as it comes in.,0,./data/dailytalk/dailyTalk/audio_files/630_1_1.wav,no emotion,commissive
2138,631_0,0,"Umm excuse me, is this the parcel counter?",1,./data/dailytalk/dailyTalk/audio_files/631_0_0.wav,no emotion,question
2139,631_0,1,"Yes, what can I do for you?",0,./data/dailytalk/dailyTalk/audio_files/631_0_1.wav,no emotion,question
2140,631_1,0,Thank you.,1,./data/dailytalk/dailyTalk/audio_files/631_1_0.wav,happiness,commissive
2141,631_1,1,You are welcome.,0,./data/dailytalk/dailyTalk/audio_files/631_1_1.wav,happiness,inform
2142,632_0,0,"Autumn is the best season in Beijing, you know.",1,./data/dailytalk/dailyTalk/audio_files/632_0_0.wav,happiness,inform
2143,632_0,1,"Yes, I can see. Umm the summer heat is over, and the winter cold is still far away.",0,./data/dailytalk/dailyTalk/audio_files/632_0_1.wav,happiness,inform
2144,632_0,2,What is the weather like in Washington at this time of this year?,1,./data/dailytalk/dailyTalk/audio_files/632_0_2.wav,happiness,question
2145,632_0,3,Autumn is also very nice in Washington.,0,./data/dailytalk/dailyTalk/audio_files/632_0_3.wav,happiness,inform
2146,632_0,4,Is it very cold in winter there?,1,./data/dailytalk/dailyTalk/audio_files/632_0_4.wav,no emotion,question
2147,632_0,5,"No, it isn't. But sometimes it snows a lot in winter.",0,./data/dailytalk/dailyTalk/audio_files/632_0_5.wav,no emotion,inform
2148,632_0,6,Does it rain a lot in summer there?,1,./data/dailytalk/dailyTalk/audio_files/632_0_6.wav,no emotion,question
2149,632_0,7,Oh yes! Sometimes it rains very heavily.How about here in Beijing?,0,./data/dailytalk/dailyTalk/audio_files/632_0_7.wav,no emotion,question
2150,635_0,0,"Hi, could you help me find a place where I could buy some lunch?",0,./data/dailytalk/dailyTalk/audio_files/635_0_0.wav,no emotion,directive
2151,635_0,1,Sure! What kind of food would you like?,1,./data/dailytalk/dailyTalk/audio_files/635_0_1.wav,no emotion,question
2152,635_0,2,"I was thinking of pizza or something else Italian, maybe.",0,./data/dailytalk/dailyTalk/audio_files/635_0_2.wav,no emotion,inform
2153,635_0,3,I know the perfect place!,1,./data/dailytalk/dailyTalk/audio_files/635_0_3.wav,happiness,inform
2154,635_0,4,Good! Where is it?,0,./data/dailytalk/dailyTalk/audio_files/635_0_4.wav,no emotion,question
2155,635_0,5,It's right past that last building on the left. Do you want me to go with you?,1,./data/dailytalk/dailyTalk/audio_files/635_0_5.wav,no emotion,directive
2156,635_0,6,That would be great.,0,./data/dailytalk/dailyTalk/audio_files/635_0_6.wav,happiness,commissive
2157,635_0,7,Glad you asked me to join you. This will be fun!,1,./data/dailytalk/dailyTalk/audio_files/635_0_7.wav,happiness,inform
2158,638_0,0,"May, we are fools to hang out at noon. It's dying hot today. My skin is too weak to be exposed under the sun.",0,./data/dailytalk/dailyTalk/audio_files/638_0_0.wav,no emotion,inform
2159,638_0,1,Do you have any sunscreen lotion?,1,./data/dailytalk/dailyTalk/audio_files/638_0_1.wav,no emotion,question
2160,638_1,0,The heat is driving crazy and I hate my new hat.,0,./data/dailytalk/dailyTalk/audio_files/638_1_0.wav,disgust,inform
2161,638_1,1,"Why? It's brand new, and it's perfect on you.",1,./data/dailytalk/dailyTalk/audio_files/638_1_1.wav,no emotion,question
2162,638_2,0,"Laugh all you want, whatever. We need to get out of the heat.",0,./data/dailytalk/dailyTalk/audio_files/638_2_0.wav,no emotion,inform
2163,638_2,1,Walking under the sun is certainly not the way.,1,./data/dailytalk/dailyTalk/audio_files/638_2_1.wav,no emotion,inform
2164,638_2,2,Give me a break. It's not funny.,0,./data/dailytalk/dailyTalk/audio_files/638_2_2.wav,no emotion,inform
2165,638_2,3,"Right. Sorry. Umm anyway, the radio said that it'll rain later today.",1,./data/dailytalk/dailyTalk/audio_files/638_2_3.wav,no emotion,inform
2166,640_0,0,Could you give me some advice on books for killing time on the train?,1,./data/dailytalk/dailyTalk/audio_files/640_0_0.wav,no emotion,directive
2167,640_0,1,"Well, do you like novels?",0,./data/dailytalk/dailyTalk/audio_files/640_0_1.wav,no emotion,question
2168,640_0,2,"Yes, very much. Which one is the latest?",1,./data/dailytalk/dailyTalk/audio_files/640_0_2.wav,happiness,question
2169,640_0,3,Here is one written by famous Japanese novelist. You can have a look.,0,./data/dailytalk/dailyTalk/audio_files/640_0_3.wav,no emotion,inform
2170,640_0,4,Thank you for your help.,1,./data/dailytalk/dailyTalk/audio_files/640_0_4.wav,happiness,inform
2171,640_0,5,My pleasure.,0,./data/dailytalk/dailyTalk/audio_files/640_0_5.wav,happiness,inform
2172,644_0,0,I want to know how to buy something from this machine.,0,./data/dailytalk/dailyTalk/audio_files/644_0_0.wav,no emotion,directive
2173,644_0,1,"Yeah, the new ones can be tricky. What are you trying to buy?",1,./data/dailytalk/dailyTalk/audio_files/644_0_1.wav,no emotion,question
2174,648_0,0,"Nothing but the best, Cinnamon toast.",1,./data/dailytalk/dailyTalk/audio_files/648_0_0.wav,no emotion,inform
2175,648_0,1,What a nostalgic food!,0,./data/dailytalk/dailyTalk/audio_files/648_0_1.wav,no emotion,inform
2176,648_1,0,No. Just the smell of bread toasting to a perfect golden brown...,0,./data/dailytalk/dailyTalk/audio_files/648_1_0.wav,no emotion,inform
2177,648_1,1,Brings back memories?,1,./data/dailytalk/dailyTalk/audio_files/648_1_1.wav,no emotion,question
2178,649_0,0,Thank you.,0,./data/dailytalk/dailyTalk/audio_files/649_0_0.wav,happiness,inform
2179,649_0,1,Not at all.,1,./data/dailytalk/dailyTalk/audio_files/649_0_1.wav,happiness,inform
2180,654_0,0,"Oh, I am looking for an apartment. I prefer living off campus. I can study better.",0,./data/dailytalk/dailyTalk/audio_files/654_0_0.wav,no emotion,inform
2181,654_0,1,"Umm I hope you will find a place. Listen, I'd better go. I am going to be late for class.",1,./data/dailytalk/dailyTalk/audio_files/654_0_1.wav,no emotion,directive
2182,655_0,0,Thank you very much. I really had a good time.,0,./data/dailytalk/dailyTalk/audio_files/655_0_0.wav,happiness,inform
2183,655_0,1,"Well, thank you for coming.",1,./data/dailytalk/dailyTalk/audio_files/655_0_1.wav,happiness,inform
2184,656_0,0,This place is great. I'm surprised there are so many things here.,1,./data/dailytalk/dailyTalk/audio_files/656_0_0.wav,happiness,inform
2185,656_0,1,"Yes, but it takes a while to find things. It's not organized as carefully as a regular store.",0,./data/dailytalk/dailyTalk/audio_files/656_0_1.wav,no emotion,inform
2186,656_0,2,Umm what's the difference between an outlet and a regular store?,1,./data/dailytalk/dailyTalk/audio_files/656_0_2.wav,no emotion,question
2187,656_0,3,A clothes company will send their overstock to an outlet. The prices are very low. But you may find faulty products.,0,./data/dailytalk/dailyTalk/audio_files/656_0_3.wav,no emotion,inform
2188,656_0,4,Faulty products?,1,./data/dailytalk/dailyTalk/audio_files/656_0_4.wav,no emotion,question
2189,656_0,5,"Yes. Sometimes the fault is very small ; if you have a needle and thread, you can fix it yourself.",0,./data/dailytalk/dailyTalk/audio_files/656_0_5.wav,no emotion,inform
2190,656_0,6,"Oh, that's easy for me. I think it's really a good deal.",1,./data/dailytalk/dailyTalk/audio_files/656_0_6.wav,happiness,inform
2191,656_0,7,Yes. You can save a lot of money in this way.,0,./data/dailytalk/dailyTalk/audio_files/656_0_7.wav,no emotion,inform
2192,656_0,8,"That's great for me. Look, children's clothes! I'd like to buy some winter clothes for my son and daughter.",1,./data/dailytalk/dailyTalk/audio_files/656_0_8.wav,no emotion,inform
2193,656_0,9,Why not buy the sweater? It only costs thirty Yuan.,0,./data/dailytalk/dailyTalk/audio_files/656_0_9.wav,no emotion,directive
2194,656_1,0,"I ought to make the most of it while I'm here, don't you think?",1,./data/dailytalk/dailyTalk/audio_files/656_1_0.wav,no emotion,question
2195,656_1,1,You're right.,0,./data/dailytalk/dailyTalk/audio_files/656_1_1.wav,no emotion,inform
2196,658_0,0,Tired and stressed. This wedding is giving me a headache.,1,./data/dailytalk/dailyTalk/audio_files/658_0_0.wav,sadness,inform
2197,658_0,1,"Just relax. With me as your maid of honor, everything will be fine!",0,./data/dailytalk/dailyTalk/audio_files/658_0_1.wav,happiness,inform
2198,658_0,2,I'm worried that everything will be chaotic!,1,./data/dailytalk/dailyTalk/audio_files/658_0_2.wav,fear,inform
